example_id,split,source,target,serialization,group_id,augmentation_index
train-001073413,train,OC(=O)C(OC)c1ccc(Cl)c(Cl)c1.CC(C)C(=O)Nc1cccc(C2CCN(CCCN)CC2)c1,CC(C)C(=O)Nc1cccc(C2CCN(CCCNC(=O)C(OC)c3ccc(Cl)c(Cl)c3)CC2)c1,r_smiles,train-group-000214682,3
train-001073414,train,c1c(NC(=O)C(C)C)cccc1C1CCN(CCCN)CC1.C(=O)(O)C(OC)c1ccc(Cl)c(Cl)c1,c1c(NC(=O)C(C)C)cccc1C1CCN(CCCNC(=O)C(OC)c2ccc(Cl)c(Cl)c2)CC1,r_smiles,train-group-000214682,4
train-001003740,train,CC1CNC(C)CN1.NS(N)(=O)=O.C1COCCO1,CC1CNC(C)CN1S(N)(=O)=O,r_smiles,train-group-000200748,0
train-001003741,train,C1COCCO1.NS(N)(=O)=O.C1(C)CNC(C)CN1,C1(C)CNC(C)CN1S(N)(=O)=O,r_smiles,train-group-000200748,1
train-001003742,train,O1CCOCC1.C1(C)CNC(C)CN1.O=S(N)(N)=O,C1(C)CNC(C)CN1S(N)(=O)=O,r_smiles,train-group-000200748,2
train-001003743,train,S(N)(N)(=O)=O.C1(C)CNC(C)CN1.O1CCOCC1,C1(C)CNC(C)CN1S(N)(=O)=O,r_smiles,train-group-000200748,3
train-001003744,train,CC1CNC(C)CN1.C1COCCO1.S(N)(N)(=O)=O,CC1CNC(C)CN1S(N)(=O)=O,r_smiles,train-group-000200748,4
train-000828320,train,NCC1CCCCC1.C#CCOc1c(OC)cc(C(=O)Cl)cc1OC.CCOC(C)=O.CCN(CC)CC,C#CCOc1c(OC)cc(C(=O)NCC2CCCCC2)cc1OC,r_smiles,train-group-000165664,0
train-000828321,train,c1(OC)cc(C(=O)Cl)cc(OC)c1OCC#C.C(C)OC(C)=O.C(N)C1CCCCC1.C(C)N(CC)CC,c1(OC)cc(C(=O)NCC2CCCCC2)cc(OC)c1OCC#C,r_smiles,train-group-000165664,1
train-000828322,train,ClC(=O)c1cc(OC)c(OCC#C)c(OC)c1.CCOC(C)=O.CCN(CC)CC.C1CCC(CN)CC1,C(=O)(NCC1CCCCC1)c1cc(OC)c(OCC#C)c(OC)c1,r_smiles,train-group-000165664,2
train-000828323,train,C(=O)(Cl)c1cc(OC)c(OCC#C)c(OC)c1.C1CCCC(CN)C1.N(CC)(CC)CC.CC(=O)OCC,C(=O)(NCC1CCCCC1)c1cc(OC)c(OCC#C)c(OC)c1,r_smiles,train-group-000165664,3
train-000828324,train,CCN(CC)CC.C(C)OC(C)=O.C1CCCCC1CN.ClC(=O)c1cc(OC)c(OCC#C)c(OC)c1,C(=O)(NCC1CCCCC1)c1cc(OC)c(OCC#C)c(OC)c1,r_smiles,train-group-000165664,4
train-000137890,train,N#[N+]c1cccc([N+](=O)[O-])c1.Nc1cccc([N+](=O)[O-])c1.[Cl-].CC(=O)O.CC(C)=O.Cl.O.C=C(Cl)C#N,c1(CC(Cl)(Cl)C#N)cccc([N+](=O)[O-])c1,r_smiles,train-group-000027578,0
train-000137891,train,Cl.CC(=O)O.O.ClC(=C)C#N.[Cl-].[N+](#N)c1cccc([N+](=O)[O-])c1.c1cc(N)cc([N+](=O)[O-])c1.C(C)(C)=O,c1cc(CC(Cl)(Cl)C#N)cc([N+](=O)[O-])c1,r_smiles,train-group-000027578,1
train-000137892,train,O=C(C)O.c1ccc([N+](=O)[O-])cc1N.Cl.O.C(=C)(Cl)C#N.N#[N+]c1cccc([N+](=O)[O-])c1.[Cl-].CC(C)=O,c1ccc([N+](=O)[O-])cc1CC(Cl)(Cl)C#N,r_smiles,train-group-000027578,2
train-000137893,train,[Cl-].c1c(N)cccc1[N+](=O)[O-].Cl.O.C(C)(=O)O.c1ccc([N+](=O)[O-])cc1[N+]#N.C(#N)C(=C)Cl.O=C(C)C,c1c(CC(Cl)(Cl)C#N)cccc1[N+](=O)[O-],r_smiles,train-group-000027578,3
train-000137894,train,C(C)(=O)O.[Cl-].Cl.O=C(C)C.O.c1ccc(N)cc1[N+](=O)[O-].N#[N+]c1cccc([N+](=O)[O-])c1.C=C(Cl)C#N,c1ccc(CC(Cl)(Cl)C#N)cc1[N+](=O)[O-],r_smiles,train-group-000027578,4
train-001105720,train,C1CCOC1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.COC(=O)c1cc(F)ccc1O.CCOC(=O)N=NC(=O)OCC.OCCc1ccc(C(F)(F)F)cc1,C(Cc1ccc(C(F)(F)F)cc1)Oc1ccc(F)cc1C(=O)OC,r_smiles,train-group-000221144,0
train-001105721,train,O1CCCC1.O=C(N=NC(=O)OCC)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cc(C(F)(F)F)ccc1CCO.O=C(OC)c1cc(F)ccc1O,c1cc(C(F)(F)F)ccc1CCOc1ccc(F)cc1C(=O)OC,r_smiles,train-group-000221144,1
train-001105722,train,c1cc(CCO)ccc1C(F)(F)F.C1CCOC1.c1(C(=O)OC)cc(F)ccc1O.c1cccc(P(c2ccccc2)c2ccccc2)c1.CCOC(=O)N=NC(=O)OCC,c1cc(CCOc2ccc(F)cc2C(=O)OC)ccc1C(F)(F)F,r_smiles,train-group-000221144,2
train-001105723,train,c1cc(CCO)ccc1C(F)(F)F.COC(=O)c1cc(F)ccc1O.O1CCCC1.c1(P(c2ccccc2)c2ccccc2)ccccc1.C(=O)(N=NC(=O)OCC)OCC,c1cc(CCOc2ccc(F)cc2C(=O)OC)ccc1C(F)(F)F,r_smiles,train-group-000221144,3
train-001105724,train,C1CCCO1.OCCc1ccc(C(F)(F)F)cc1.C(=O)(N=NC(=O)OCC)OCC.c1ccccc1P(c1ccccc1)c1ccccc1.c1c(F)ccc(O)c1C(=O)OC,C(Cc1ccc(C(F)(F)F)cc1)Oc1ccc(F)cc1C(=O)OC,r_smiles,train-group-000221144,4
train-001778120,train,CS(=O)(=O)CCC(N)C(=O)O.COC(=O)Cl.[OH-].[Na+].O.C1CCOC1,CS(=O)(=O)CCC(NC(=O)OC)C(=O)O,r_smiles,train-group-000355624,0
train-001778121,train,[OH-].[Na+].C1CCOC1.OC(=O)C(N)CCS(C)(=O)=O.C(=O)(Cl)OC.O,OC(=O)C(CCS(C)(=O)=O)NC(=O)OC,r_smiles,train-group-000355624,1
train-001778122,train,C1CCOC1.O.[Na+].[OH-].C(=O)(Cl)OC.CS(=O)(=O)CCC(N)C(=O)O,CS(=O)(=O)CCC(NC(=O)OC)C(=O)O,r_smiles,train-group-000355624,2
train-001778123,train,C1CCCO1.S(C)(=O)(=O)CCC(N)C(=O)O.[Na+].ClC(=O)OC.O.[OH-],S(C)(=O)(=O)CCC(NC(=O)OC)C(=O)O,r_smiles,train-group-000355624,3
train-001778124,train,C1CCOC1.O(C)C(=O)Cl.[OH-].NC(CCS(C)(=O)=O)C(=O)O.[Na+].O,N(C(=O)OC)C(CCS(C)(=O)=O)C(=O)O,r_smiles,train-group-000355624,4
train-001473490,train,F[P-](F)(F)(F)(F)F.NC1CCc2cc([N+](=O)[O-])ccc2NC1=O.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.CC(C)(NC(=O)OCc1ccccc1)C(=O)O,CC(C)(NC(=O)OCc1ccccc1)C(=O)NC1CCc2cc([N+](=O)[O-])ccc2NC1=O,r_smiles,train-group-000294698,0
train-001473491,train,CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.OC(=O)C(C)(C)NC(=O)OCc1ccccc1.NC1CCc2cc([N+](=O)[O-])ccc2NC1=O.F[P-](F)(F)(F)(F)F,O=C(NC1CCc2cc([N+](=O)[O-])ccc2NC1=O)C(C)(C)NC(=O)OCc1ccccc1,r_smiles,train-group-000294698,1
train-001473492,train,[P-](F)(F)(F)(F)(F)F.c1cc([N+](=O)[O-])cc2c1NC(=O)C(N)CC2.c1ccccc1COC(=O)NC(C)(C)C(=O)O.O(n1nnc2ccccc21)[P+](N(C)C)(N(C)C)N(C)C,c1ccccc1COC(=O)NC(C)(C)C(=O)NC1CCc2cc([N+](=O)[O-])ccc2NC1=O,r_smiles,train-group-000294698,2
train-001473493,train,CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F.O=C(NC(C)(C)C(=O)O)OCc1ccccc1.O=C1Nc2ccc([N+](=O)[O-])cc2CCC1N,O=C(NC(C)(C)C(=O)NC1CCc2cc([N+](=O)[O-])ccc2NC1=O)OCc1ccccc1,r_smiles,train-group-000294698,3
train-001473494,train,NC1CCc2cc([N+](=O)[O-])ccc2NC1=O.c1cccc(COC(=O)NC(C)(C)C(=O)O)c1.F[P-](F)(F)(F)(F)F.n1nc2ccccc2n1O[P+](N(C)C)(N(C)C)N(C)C,c1cccc(COC(=O)NC(C)(C)C(=O)NC2CCc3cc([N+](=O)[O-])ccc3NC2=O)c1,r_smiles,train-group-000294698,4
train-001870975,train,CCCc1c(CNC)ccc2ccccc12.Cl.Cl.COc1cccc(CCN)c1OC(C)C.CN1CC(=O)Nc2ncc(C=CC(=O)O)cc2C1.O=C(O)C=Cc1cnc2c(c1)CN(CCCN1CCOCC1)CC(=O)N2,Cl.O=C(C=Cc1cnc2c(c1)CN(CCCN1CCOCC1)CC(=O)N2)N(C)Cc1cccc(OC)c1OC(C)C,r_smiles,train-group-000374195,0
train-001870976,train,Cl.c1(OC)cccc(CCN)c1OC(C)C.Cl.N(C)Cc1ccc2ccccc2c1CCC.C1c2cc(C=CC(=O)O)cnc2NC(=O)CN1CCCN1CCOCC1.N1(C)CC(=O)Nc2ncc(C=CC(=O)O)cc2C1,Cl.C1c2cc(C=CC(=O)N(C)Cc3cccc(OC)c3OC(C)C)cnc2NC(=O)CN1CCCN1CCOCC1,r_smiles,train-group-000374195,1
train-001870977,train,c1c(C=CC(=O)O)cnc2c1CN(C)CC(=O)N2.c1cccc2c(CCC)c(CNC)ccc12.NCCc1cccc(OC)c1OC(C)C.N1(CCCN2CC(=O)Nc3ncc(C=CC(=O)O)cc3C2)CCOCC1.Cl.Cl,N1(CCCN2CC(=O)Nc3ncc(C=CC(=O)N(C)Cc4cccc(OC)c4OC(C)C)cc3C2)CCOCC1.Cl,r_smiles,train-group-000374195,2
train-001870978,train,c1ccc(CCN)c(OC(C)C)c1OC.Cl.C(=O)(O)C=Cc1cnc2c(c1)CN(C)CC(=O)N2.Cl.c12ccccc1ccc(CNC)c2CCC.c12cc(C=CC(=O)O)cnc1NC(=O)CN(CCCN1CCOCC1)C2,Cl.c12cc(C=CC(=O)N(C)Cc3cccc(OC)c3OC(C)C)cnc1NC(=O)CN(CCCN1CCOCC1)C2,r_smiles,train-group-000374195,3
train-001870979,train,Cl.c12cc(C=CC(=O)O)cnc1NC(=O)CN(C)C2.Cl.COc1cccc(CCN)c1OC(C)C.c1ccc2c(CCC)c(CNC)ccc2c1.n1cc(C=CC(=O)O)cc2c1NC(=O)CN(CCCN1CCOCC1)C2,Cl.n1cc(C=CC(=O)N(C)Cc2cccc(OC)c2OC(C)C)cc2c1NC(=O)CN(CCCN1CCOCC1)C2,r_smiles,train-group-000374195,4
train-000986460,train,C1CCOC1.CO.Clc1nc2ncnn2c(Cl)c1-c1ccccc1.CC(=O)O,Clc1nc2ncnn2cc1-c1ccccc1,r_smiles,train-group-000197292,0
train-000986461,train,CC(=O)O.C1CCCO1.CO.c1(Cl)nc2ncnn2c(Cl)c1-c1ccccc1,c1(Cl)nc2ncnn2cc1-c1ccccc1,r_smiles,train-group-000197292,1
train-000986462,train,O1CCCC1.OC(C)=O.CO.n12ncnc1nc(Cl)c(-c1ccccc1)c2Cl,n12cc(-c3ccccc3)c(Cl)nc1ncn2,r_smiles,train-group-000197292,2
train-000986463,train,n1cnn2c(Cl)c(-c3ccccc3)c(Cl)nc12.O1CCCC1.CO.OC(C)=O,n1cnn2cc(-c3ccccc3)c(Cl)nc12,r_smiles,train-group-000197292,3
train-000986464,train,c1ccccc1-c1c(Cl)nc2ncnn2c1Cl.C(C)(=O)O.C1CCCO1.CO,c1ccccc1-c1cn2ncnc2nc1Cl,r_smiles,train-group-000197292,4
train-000970950,train,O=C(O)CCc1ccc(COc2ccccc2)cc1.c1ccc(-c2cnco2)nc1,O=C(CCc1ccc(COc2ccccc2)cc1)c1ncc(-c2ccccn2)o1,r_smiles,train-group-000194190,0
train-000970951,train,c1cccnc1-c1cnco1.c1cc(COc2ccccc2)ccc1CCC(=O)O,c1cc(COc2ccccc2)ccc1CCC(=O)c1ncc(-c2ccccn2)o1,r_smiles,train-group-000194190,1
train-000970952,train,o1cncc1-c1ccccn1.O=C(O)CCc1ccc(COc2ccccc2)cc1,O=C(CCc1ccc(COc2ccccc2)cc1)c1ncc(-c2ccccn2)o1,r_smiles,train-group-000194190,2
train-000970953,train,c1ccc(OCc2ccc(CCC(=O)O)cc2)cc1.o1cncc1-c1ccccn1,c1ccc(OCc2ccc(CCC(=O)c3ncc(-c4ccccn4)o3)cc2)cc1,r_smiles,train-group-000194190,3
train-000970954,train,c1cc(COc2ccccc2)ccc1CCC(=O)O.c1ncoc1-c1ccccn1,c1cc(COc2ccccc2)ccc1CCC(=O)c1ncc(-c2ccccn2)o1,r_smiles,train-group-000194190,4
train-001259365,train,FC(F)(F)Cn1ncnc1-c1nc2c(s1)CCOc1cc(Br)ccc1-2.NNCCO.NC(=O)c1nc2c(s1)CCOc1cc(Br)ccc1-2,C(O)Cn1ncnc1-c1nc2c(s1)CCOc1cc(Br)ccc1-2,r_smiles,train-group-000251873,0
train-001259366,train,NNCCO.c1(Br)ccc2c(c1)OCCc1sc(-c3ncnn3CC(F)(F)F)nc1-2.O1CCc2sc(C(N)=O)nc2-c2ccc(Br)cc21,c1(Br)ccc2c(c1)OCCc1sc(-c3ncnn3CCO)nc1-2,r_smiles,train-group-000251873,1
train-001259367,train,C1Cc2sc(C(N)=O)nc2-c2ccc(Br)cc2O1.n1c(-c2ncnn2CC(F)(F)F)sc2c1-c1ccc(Br)cc1OCC2.NNCCO,n1c(-c2ncnn2CCO)sc2c1-c1ccc(Br)cc1OCC2,r_smiles,train-group-000251873,2
train-001259368,train,c1(-c2nc3c(s2)CCOc2cc(Br)ccc2-3)ncnn1CC(F)(F)F.C1Cc2sc(C(N)=O)nc2-c2ccc(Br)cc2O1.NNCCO,c1(-c2nc3c(s2)CCOc2cc(Br)ccc2-3)ncnn1CCO,r_smiles,train-group-000251873,3
train-001259369,train,N(N)CCO.c1(Br)ccc2c(c1)OCCc1sc(-c3ncnn3CC(F)(F)F)nc1-2.n1c(C(N)=O)sc2c1-c1ccc(Br)cc1OCC2,c1(Br)ccc2c(c1)OCCc1sc(-c3ncnn3CCO)nc1-2,r_smiles,train-group-000251873,4
train-000221020,train,C#CC1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC21C.c1ccccc1,C#CC1=CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC12C,r_smiles,train-group-000044204,0
train-000221021,train,c1ccccc1.CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C#C,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(C#C)=CCC12,r_smiles,train-group-000044204,1
train-000221022,train,C#CC1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC21C.c1ccccc1,C#CC1=CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC12C,r_smiles,train-group-000044204,2
train-000221023,train,c1ccccc1.O=C1C=CC2(C)C(=C1)CCC1C2CCC2(C)C1CCC2(O)C#C,O=C1C=CC2(C)C(=C1)CCC1C2CCC2(C)C(C#C)=CCC12,r_smiles,train-group-000044204,3
train-000221024,train,c1ccccc1.C12=CC(=O)C=CC1(C)C1CCC3(C)C(CCC3(O)C#C)C1CC2,C12=CC(=O)C=CC1(C)C1CCC3(C)C(C#C)=CCC3C1CC2,r_smiles,train-group-000044204,4
train-001302950,train,Cc1cc(C)c(CNC(=O)c2cc(C(O)CO)cc3c2cnn3C2CCCC2)c(=O)[nH]1.O.C1CCOC1,Cc1cc(C)c(CNC(=O)c2cc(C=O)cc3c2cnn3C2CCCC2)c(=O)[nH]1,r_smiles,train-group-000260590,0
train-001302951,train,c12cnn(C3CCCC3)c1cc(C(O)CO)cc2C(=O)NCc1c(C)cc(C)[nH]c1=O.O.C1CCCO1,c12cnn(C3CCCC3)c1cc(C=O)cc2C(=O)NCc1c(C)cc(C)[nH]c1=O,r_smiles,train-group-000260590,1
train-001302952,train,C1CCCO1.[nH]1c(C)cc(C)c(CNC(=O)c2cc(C(O)CO)cc3c2cnn3C2CCCC2)c1=O.O,[nH]1c(C)cc(C)c(CNC(=O)c2cc(C=O)cc3c2cnn3C2CCCC2)c1=O,r_smiles,train-group-000260590,2
train-001302953,train,O1CCCC1.O.C(=O)(NCc1c(C)cc(C)[nH]c1=O)c1cc(C(O)CO)cc2c1cnn2C1CCCC1,C(=O)(NCc1c(C)cc(C)[nH]c1=O)c1cc(C=O)cc2c1cnn2C1CCCC1,r_smiles,train-group-000260590,3
train-001302954,train,OCC(O)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1.O.C1CCCO1,C(=O)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,r_smiles,train-group-000260590,4
train-000554335,train,C1CNCCN1.Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(Cl)n3)cccc2[nH]c1=O,Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(N4CCNCC4)n3)cccc2[nH]c1=O,r_smiles,train-group-000110867,0
train-000554336,train,FC(F)(F)c1ccc(-c2cc(Oc3cccc4[nH]c(=O)c(N)nc34)nc(Cl)n2)cc1.N1CCNCC1,FC(F)(F)c1ccc(-c2cc(Oc3cccc4[nH]c(=O)c(N)nc34)nc(N3CCNCC3)n2)cc1,r_smiles,train-group-000110867,1
train-000554337,train,c1(-c2cc(Oc3cccc4[nH]c(=O)c(N)nc34)nc(Cl)n2)ccc(C(F)(F)F)cc1.C1CNCCN1,c1(-c2cc(Oc3cccc4[nH]c(=O)c(N)nc34)nc(N3CCNCC3)n2)ccc(C(F)(F)F)cc1,r_smiles,train-group-000110867,2
train-000554338,train,Clc1nc(Oc2cccc3[nH]c(=O)c(N)nc23)cc(-c2ccc(C(F)(F)F)cc2)n1.N1CCNCC1,c1(N2CCNCC2)nc(Oc2cccc3[nH]c(=O)c(N)nc23)cc(-c2ccc(C(F)(F)F)cc2)n1,r_smiles,train-group-000110867,3
train-000554339,train,C1CNCCN1.c12nc(N)c(=O)[nH]c1cccc2Oc1cc(-c2ccc(C(F)(F)F)cc2)nc(Cl)n1,c12nc(N)c(=O)[nH]c1cccc2Oc1cc(-c2ccc(C(F)(F)F)cc2)nc(N2CCNCC2)n1,r_smiles,train-group-000110867,4
train-001228660,train,CN(CCN)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(n1ccnc1)n1ccnc1.CCOC(C)=O.NCCCOc1cccc(CN2CCCCC2)c1,CN(CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1)CCC(c1ccc(Cl)cc1)c1ccccn1,r_smiles,train-group-000245732,0
train-001228661,train,c1(OCCCN)cccc(CN2CCCCC2)c1.O=C(C)OCC.O=C(n1ccnc1)n1ccnc1.c1(C(CCN(C)CCN)c2ccc(Cl)cc2)ccccn1,c1(C(CCN(C)CCNC(=O)NCCCOc2cccc(CN3CCCCC3)c2)c2ccc(Cl)cc2)ccccn1,r_smiles,train-group-000245732,1
train-001228662,train,NCCCOc1cccc(CN2CCCCC2)c1.N(C)(CCN)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(C)OCC.n1(C(=O)n2ccnc2)ccnc1,N(C)(CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1)CCC(c1ccc(Cl)cc1)c1ccccn1,r_smiles,train-group-000245732,2
train-001228663,train,C1CCCCN1Cc1cccc(OCCCN)c1.n1ccn(C(=O)n2ccnc2)c1.c1cc(C(CCN(C)CCN)c2ccccn2)ccc1Cl.O=C(C)OCC,c1cc(C(CCN(C)CCNC(=O)NCCCOc2cccc(CN3CCCCC3)c2)c2ccccn2)ccc1Cl,r_smiles,train-group-000245732,3
train-001228664,train,CCOC(C)=O.n1(C(=O)n2ccnc2)ccnc1.C1CCN(Cc2cccc(OCCCN)c2)CC1.C(N)CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,C(CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1)NC(=O)NCCCOc1cccc(CN2CCCCC2)c1,r_smiles,train-group-000245732,4
train-001509515,train,[C].[Pd].C1CCOC1.[H][H].COC(CCCCCOCC(COCc1ccccc1)OC(C)=O)OC,COC(CCCCCOCC(CO)OC(C)=O)OC,r_smiles,train-group-000301903,0
train-001509516,train,[C].[Pd].C(CCCCC(OC)OC)OCC(COCc1ccccc1)OC(C)=O.O1CCCC1.[H][H],C(CCCCC(OC)OC)OCC(CO)OC(C)=O,r_smiles,train-group-000301903,1
train-001509517,train,C1CCCO1.[C].[Pd].[H][H].C(CCCC(OC)OC)COCC(COCc1ccccc1)OC(C)=O,C(CCCC(OC)OC)COCC(CO)OC(C)=O,r_smiles,train-group-000301903,2
train-001509518,train,[C].C(OCC(COCCCCCC(OC)OC)OC(C)=O)c1ccccc1.[Pd].C1CCCO1.[H][H],OCC(COCCCCCC(OC)OC)OC(C)=O,r_smiles,train-group-000301903,3
train-001509519,train,C1CCCO1.[Pd].[C].[H][H].C(CCCC(OC)OC)COCC(COCc1ccccc1)OC(C)=O,C(CCCC(OC)OC)COCC(CO)OC(C)=O,r_smiles,train-group-000301903,4
train-000584320,train,C1CCOC1.[Li]CCCC.CC(C)OC(=O)C=O.CCCC=NO,CC(C)OC(=O)C(O)C(C=NO)CC,r_smiles,train-group-000116864,0
train-000584321,train,[Li]CCCC.ON=CCCC.C(C)(C)OC(=O)C=O.C1CCCO1,C(C)(C)OC(=O)C(O)C(C=NO)CC,r_smiles,train-group-000116864,1
train-000584322,train,C([Li])CCC.CC(C)OC(=O)C=O.C(CCC)=NO.O1CCCC1,CC(C)OC(=O)C(O)C(C=NO)CC,r_smiles,train-group-000116864,2
train-000584323,train,C1CCCO1.C(C)CC[Li].C(=O)C(=O)OC(C)C.C(C)CC=NO,C(O)(C(=O)OC(C)C)C(C=NO)CC,r_smiles,train-group-000116864,3
train-000584324,train,ON=CCCC.C1CCCO1.O=CC(=O)OC(C)C.C(C)CC[Li],OC(C(=O)OC(C)C)C(C=NO)CC,r_smiles,train-group-000116864,4
train-000484760,train,[Na+].COC(=O)CN(C(=O)CCc1nc2c(F)c(F)cc(F)c2s1)c1ccccc1.[OH-].O.C1COCCO1,O=C(O)CN(C(=O)CCc1nc2c(F)c(F)cc(F)c2s1)c1ccccc1,r_smiles,train-group-000096952,0
train-000484761,train,[OH-].Fc1cc(F)c(F)c2nc(CCC(=O)N(CC(=O)OC)c3ccccc3)sc12.C1COCCO1.O.[Na+],Fc1cc(F)c(F)c2nc(CCC(=O)N(CC(=O)O)c3ccccc3)sc12,r_smiles,train-group-000096952,1
train-000484762,train,O1CCOCC1.[OH-].C(=O)(CN(C(=O)CCc1nc2c(F)c(F)cc(F)c2s1)c1ccccc1)OC.O.[Na+],C(=O)(O)CN(C(=O)CCc1nc2c(F)c(F)cc(F)c2s1)c1ccccc1,r_smiles,train-group-000096952,2
train-000484763,train,O=C(CN(C(=O)CCc1nc2c(F)c(F)cc(F)c2s1)c1ccccc1)OC.C1COCCO1.[OH-].O.[Na+],OC(=O)CN(C(=O)CCc1nc2c(F)c(F)cc(F)c2s1)c1ccccc1,r_smiles,train-group-000096952,3
train-000484764,train,[OH-].c1cccc(N(CC(=O)OC)C(=O)CCc2nc3c(F)c(F)cc(F)c3s2)c1.O.[Na+].C1COCCO1,c1cccc(N(CC(=O)O)C(=O)CCc2nc3c(F)c(F)cc(F)c3s2)c1,r_smiles,train-group-000096952,4
train-001246685,train,[Na+].COCOc1nn(-c2ccccc2)cc1C=O.CCOP(=O)(Cc1coc(C(C)(C)C)n1)OCC.C1CCOC1.O.[H-],C(=Cc1cn(-c2ccccc2)nc1OCOC)c1coc(C(C)(C)C)n1,r_smiles,train-group-000249337,0
train-001246686,train,c1ccc(-n2cc(C=O)c(OCOC)n2)cc1.c1(C(C)(C)C)nc(CP(=O)(OCC)OCC)co1.[Na+].O.O1CCCC1.[H-],c1(C(C)(C)C)nc(C=Cc2cn(-c3ccccc3)nc2OCOC)co1,r_smiles,train-group-000249337,1
train-001246687,train,O.C1CCOC1.c1c(C=O)c(OCOC)nn1-c1ccccc1.CCOP(=O)(Cc1coc(C(C)(C)C)n1)OCC.[Na+].[H-],C(=Cc1cn(-c2ccccc2)nc1OCOC)c1coc(C(C)(C)C)n1,r_smiles,train-group-000249337,2
train-001246688,train,C1CCCO1.[Na+].[H-].O.CCOP(=O)(Cc1coc(C(C)(C)C)n1)OCC.c1ccccc1-n1cc(C=O)c(OCOC)n1,C(=Cc1cn(-c2ccccc2)nc1OCOC)c1coc(C(C)(C)C)n1,r_smiles,train-group-000249337,3
train-001246689,train,[Na+].[H-].C1CCCO1.n1(-c2ccccc2)cc(C=O)c(OCOC)n1.CC(C)(C)c1nc(CP(=O)(OCC)OCC)co1.O,CC(C)(C)c1nc(C=Cc2cn(-c3ccccc3)nc2OCOC)co1,r_smiles,train-group-000249337,4
train-001874520,train,CCN(CC)CCO.CC(OCc1ccc2ccccc2c1)(C(=O)Cl)C(F)(F)F,CC(OCc1ccc2ccccc2c1)(C(=O)OCCN(CC)CC)C(F)(F)F,r_smiles,train-group-000374904,0
train-001874521,train,N(CC)(CC)CCO.c12ccccc1ccc(COC(C)(C(=O)Cl)C(F)(F)F)c2,c12ccccc1ccc(COC(C)(C(=O)OCCN(CC)CC)C(F)(F)F)c2,r_smiles,train-group-000374904,1
train-001874522,train,C(=O)(Cl)C(C)(OCc1ccc2ccccc2c1)C(F)(F)F.CCN(CC)CCO,C(=O)(OCCN(CC)CC)C(C)(OCc1ccc2ccccc2c1)C(F)(F)F,r_smiles,train-group-000374904,2
train-001874523,train,c1cc2ccccc2cc1COC(C)(C(=O)Cl)C(F)(F)F.C(O)CN(CC)CC,c1cc2ccccc2cc1COC(C)(C(=O)OCCN(CC)CC)C(F)(F)F,r_smiles,train-group-000374904,3
train-001874524,train,c1cccc2ccc(COC(C)(C(=O)Cl)C(F)(F)F)cc12.C(O)CN(CC)CC,c1cccc2ccc(COC(C)(C(=O)OCCN(CC)CC)C(F)(F)F)cc12,r_smiles,train-group-000374904,4
train-000303520,train,[Na+].[OH-].CCOC(=O)c1c(-c2ccc(F)cc2)noc1C.CCO,O=C(O)c1c(-c2ccc(F)cc2)noc1C,r_smiles,train-group-000060704,0
train-000303521,train,[OH-].CCO.[Na+].c1cc(-c2noc(C)c2C(=O)OCC)ccc1F,c1cc(-c2noc(C)c2C(=O)O)ccc1F,r_smiles,train-group-000060704,1
train-000303522,train,[Na+].C(C)O.[OH-].c1cc(-c2noc(C)c2C(=O)OCC)ccc1F,c1cc(-c2noc(C)c2C(=O)O)ccc1F,r_smiles,train-group-000060704,2
train-000303523,train,Fc1ccc(-c2noc(C)c2C(=O)OCC)cc1.CCO.[OH-].[Na+],Fc1ccc(-c2noc(C)c2C(=O)O)cc1,r_smiles,train-group-000060704,3
train-000303524,train,c1cc(-c2noc(C)c2C(=O)OCC)ccc1F.[OH-].C(C)O.[Na+],c1cc(-c2noc(C)c2C(=O)O)ccc1F,r_smiles,train-group-000060704,4
